Crash_ID,Crash_Date,Unit_Death_Count,Ethnicity,Gender
17952460,10/31/2020,0,I - AMER. INDIAN/ALASKAN NATIVE,1 - MALE
17952460,10/31/2020,0,W - WHITE,2 - FEMALE
17952460,10/31/2020,0,W - WHITE,1 - MALE
17952460,10/31/2020,0,W - WHITE,2 - FEMALE
17952460,10/31/2020,0,W - WHITE,1 - MALE
17952460,10/31/2020,0,H - HISPANIC,1 - MALE
18004592,10/31/2020,0,H - HISPANIC,2 - FEMALE
17942119,11/1/2020,0,H - HISPANIC,1 - MALE
17942172,11/1/2020,0,99 - UNKNOWN,1 - MALE
17942174,11/1/2020,0,99 - UNKNOWN,1 - MALE
17942177,11/1/2020,0,99 - UNKNOWN,1 - MALE
17942177,11/1/2020,0,H - HISPANIC,2 - FEMALE
17942177,11/1/2020,0,H - HISPANIC,2 - FEMALE
17942177,11/1/2020,0,H - HISPANIC,2 - FEMALE
17942178,11/1/2020,0,W - WHITE,1 - MALE
17952461,11/1/2020,0,W - WHITE,1 - MALE
17952461,11/1/2020,0,A - ASIAN,2 - FEMALE
18005704,11/1/2020,0,A - ASIAN,1 - MALE
18005704,11/1/2020,0,W - WHITE,2 - FEMALE
18010960,11/1/2020,0,W - WHITE,1 - MALE
18010960,11/1/2020,0,W - WHITE,1 - MALE
18064616,11/1/2020,0,B - BLACK,1 - MALE
18064616,11/1/2020,0,B - BLACK,1 - MALE
18064616,11/1/2020,0,W - WHITE,1 - MALE
18064616,11/1/2020,0,H - HISPANIC,1 - MALE
17942180,11/2/2020,0,W - WHITE,1 - MALE
18021173,11/2/2020,0,W - WHITE,1 - MALE
18021173,11/2/2020,0,W - WHITE,1 - MALE
17942800,11/3/2020,0,W - WHITE,2 - FEMALE
17942800,11/3/2020,0,H - HISPANIC,2 - FEMALE
17946469,11/3/2020,0,H - HISPANIC,1 - MALE
17946469,11/3/2020,0,W - WHITE,1 - MALE
17947453,11/3/2020,0,W - WHITE,1 - MALE
17947453,11/3/2020,0,B - BLACK,2 - FEMALE
17947453,11/3/2020,0,B - BLACK,2 - FEMALE
17946476,11/4/2020,0,W - WHITE,1 - MALE
17946479,11/4/2020,0,W - WHITE,1 - MALE
17948944,11/5/2020,0,W - WHITE,2 - FEMALE
18010961,11/5/2020,0,H - HISPANIC,1 - MALE
18010961,11/5/2020,0,H - HISPANIC,1 - MALE
17953581,11/6/2020,0,W - WHITE,1 - MALE
17953581,11/6/2020,0,W - WHITE,1 - MALE
17953587,11/6/2020,0,W - WHITE,1 - MALE
17953587,11/6/2020,0,W - WHITE,1 - MALE
17953901,11/6/2020,0,W - WHITE,1 - MALE
17953901,11/6/2020,0,W - WHITE,1 - MALE
17953903,11/6/2020,0,W - WHITE,2 - FEMALE
17953913,11/7/2020,0,H - HISPANIC,2 - FEMALE
17953913,11/7/2020,0,H - HISPANIC,1 - MALE
17953914,11/7/2020,0,W - WHITE,1 - MALE
17953914,11/7/2020,1,H - HISPANIC,2 - FEMALE
17953914,11/7/2020,1,I - AMER. INDIAN/ALASKAN NATIVE,1 - MALE
17953914,11/7/2020,1,H - HISPANIC,2 - FEMALE
17953915,11/7/2020,0,W - WHITE,2 - FEMALE
17953915,11/7/2020,0,H - HISPANIC,2 - FEMALE
17954038,11/7/2020,0,H - HISPANIC,1 - MALE
17951716,11/8/2020,0,H - HISPANIC,1 - MALE
17951716,11/8/2020,0,B - BLACK,1 - MALE
17954051,11/8/2020,0,H - HISPANIC,2 - FEMALE
17954124,11/9/2020,0,H - HISPANIC,1 - MALE
17954124,11/9/2020,0,W - WHITE,2 - FEMALE
18014551,11/9/2020,0,W - WHITE,2 - FEMALE
18014551,11/9/2020,0,99 - UNKNOWN,2 - FEMALE
17955165,11/10/2020,0,W - WHITE,1 - MALE
17956115,11/11/2020,0,W - WHITE,1 - MALE
17956115,11/11/2020,0,W - WHITE,2 - FEMALE
17958516,11/11/2020,0,H - HISPANIC,1 - MALE
17959250,11/11/2020,0,W - WHITE,1 - MALE
17959250,11/11/2020,0,H - HISPANIC,1 - MALE
17959250,11/11/2020,0,H - HISPANIC,1 - MALE
17959254,11/12/2020,0,W - WHITE,2 - FEMALE
17959257,11/12/2020,0,H - HISPANIC,1 - MALE
17959895,11/12/2020,0,W - WHITE,1 - MALE
17959922,11/12/2020,0,W - WHITE,1 - MALE
17959922,11/12/2020,0,No Data,1 - MALE
17959924,11/12/2020,0,W - WHITE,2 - FEMALE
17963583,11/12/2020,0,H - HISPANIC,1 - MALE
17963593,11/13/2020,0,H - HISPANIC,1 - MALE
17963593,11/13/2020,0,H - HISPANIC,2 - FEMALE
17964110,11/13/2020,0,W - WHITE,2 - FEMALE
17964110,11/13/2020,0,W - WHITE,2 - FEMALE
17964110,11/13/2020,0,W - WHITE,2 - FEMALE
17964123,11/13/2020,0,A - ASIAN,2 - FEMALE
17964133,11/14/2020,0,W - WHITE,1 - MALE
17964133,11/14/2020,0,H - HISPANIC,2 - FEMALE
17964133,11/14/2020,0,H - HISPANIC,2 - FEMALE
17964133,11/14/2020,0,H - HISPANIC,2 - FEMALE
17964134,11/14/2020,0,H - HISPANIC,2 - FEMALE
17964134,11/14/2020,0,99 - UNKNOWN,99 - UNKNOWN
17964135,11/14/2020,0,99 - UNKNOWN,1 - MALE
17964135,11/14/2020,0,A - ASIAN,2 - FEMALE
17964572,11/14/2020,0,H - HISPANIC,1 - MALE
17964572,11/14/2020,0,H - HISPANIC,1 - MALE
17964577,11/14/2020,0,H - HISPANIC,1 - MALE
17964577,11/14/2020,0,W - WHITE,1 - MALE
17964577,11/14/2020,0,H - HISPANIC,2 - FEMALE
17964581,11/14/2020,0,H - HISPANIC,1 - MALE
17964581,11/14/2020,0,H - HISPANIC,1 - MALE
17964581,11/14/2020,0,W - WHITE,1 - MALE
18010964,11/14/2020,0,H - HISPANIC,1 - MALE
17965131,11/15/2020,0,H - HISPANIC,1 - MALE
17965131,11/15/2020,0,H - HISPANIC,1 - MALE
17965131,11/15/2020,0,H - HISPANIC,1 - MALE
17965133,11/15/2020,0,H - HISPANIC,1 - MALE
17965134,11/15/2020,0,H - HISPANIC,1 - MALE
17965154,11/15/2020,0,W - WHITE,1 - MALE
17965154,11/15/2020,0,H - HISPANIC,1 - MALE
17975889,11/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17975889,11/15/2020,0,W - WHITE,2 - FEMALE
17977349,11/15/2020,0,99 - UNKNOWN,1 - MALE
17977349,11/15/2020,0,99 - UNKNOWN,1 - MALE
17977349,11/15/2020,0,H - HISPANIC,1 - MALE
17966065,11/16/2020,0,W - WHITE,2 - FEMALE
17966646,11/16/2020,0,H - HISPANIC,2 - FEMALE
17971329,11/16/2020,0,H - HISPANIC,1 - MALE
17971331,11/16/2020,0,H - HISPANIC,1 - MALE
17971331,11/16/2020,0,H - HISPANIC,2 - FEMALE
17971331,11/16/2020,0,H - HISPANIC,1 - MALE
17966649,11/17/2020,0,B - BLACK,1 - MALE
17966649,11/17/2020,0,H - HISPANIC,1 - MALE
17966650,11/17/2020,0,W - WHITE,1 - MALE
17966651,11/17/2020,0,H - HISPANIC,1 - MALE
17966651,11/17/2020,0,B - BLACK,1 - MALE
17968134,11/17/2020,0,W - WHITE,1 - MALE
17968138,11/17/2020,0,W - WHITE,1 - MALE
17968139,11/17/2020,0,W - WHITE,1 - MALE
17968141,11/17/2020,0,H - HISPANIC,1 - MALE
17968141,11/17/2020,0,H - HISPANIC,1 - MALE
17968141,11/17/2020,0,W - WHITE,1 - MALE
17968141,11/17/2020,0,H - HISPANIC,1 - MALE
17968141,11/17/2020,0,H - HISPANIC,1 - MALE
17968141,11/17/2020,0,W - WHITE,1 - MALE
17968142,11/18/2020,0,H - HISPANIC,1 - MALE
17969621,11/18/2020,0,B - BLACK,1 - MALE
17975894,11/18/2020,0,W - WHITE,1 - MALE
17969622,11/19/2020,0,W - WHITE,1 - MALE
17969622,11/19/2020,0,H - HISPANIC,1 - MALE
17975895,11/19/2020,0,W - WHITE,2 - FEMALE
17975895,11/19/2020,0,W - WHITE,2 - FEMALE
17975895,11/19/2020,0,W - WHITE,1 - MALE
17975895,11/19/2020,0,W - WHITE,2 - FEMALE
17986864,11/19/2020,0,H - HISPANIC,1 - MALE
17971396,11/20/2020,0,W - WHITE,1 - MALE
17971396,11/20/2020,0,W - WHITE,1 - MALE
17976212,11/20/2020,0,W - WHITE,1 - MALE
17976212,11/20/2020,0,W - WHITE,2 - FEMALE
17976222,11/20/2020,0,B - BLACK,1 - MALE
17976222,11/20/2020,0,B - BLACK,2 - FEMALE
17976222,11/20/2020,0,B - BLACK,1 - MALE
17986408,11/20/2020,0,W - WHITE,2 - FEMALE
17986408,11/20/2020,0,W - WHITE,1 - MALE
17986408,11/20/2020,0,A - ASIAN,2 - FEMALE
17986408,11/20/2020,0,A - ASIAN,1 - MALE
17986408,11/20/2020,0,A - ASIAN,2 - FEMALE
17986408,11/20/2020,0,A - ASIAN,2 - FEMALE
17986409,11/20/2020,0,W - WHITE,1 - MALE
17976223,11/21/2020,0,W - WHITE,2 - FEMALE
17976605,11/21/2020,0,B - BLACK,2 - FEMALE
17976605,11/21/2020,0,B - BLACK,1 - MALE
17977352,11/21/2020,0,H - HISPANIC,1 - MALE
17976620,11/22/2020,0,H - HISPANIC,2 - FEMALE
17976620,11/22/2020,0,H - HISPANIC,1 - MALE
17976620,11/22/2020,0,H - HISPANIC,2 - FEMALE
17976620,11/22/2020,0,H - HISPANIC,2 - FEMALE
17976620,11/22/2020,0,H - HISPANIC,1 - MALE
17976620,11/22/2020,0,H - HISPANIC,1 - MALE
17976620,11/22/2020,0,H - HISPANIC,2 - FEMALE
17976620,11/22/2020,0,H - HISPANIC,1 - MALE
17976620,11/22/2020,0,H - HISPANIC,1 - MALE
17976662,11/22/2020,0,B - BLACK,1 - MALE
17976662,11/22/2020,0,B - BLACK,1 - MALE
17976662,11/22/2020,0,B - BLACK,2 - FEMALE
17976668,11/22/2020,0,W - WHITE,1 - MALE
17976668,11/22/2020,0,W - WHITE,1 - MALE
17976671,11/22/2020,0,H - HISPANIC,1 - MALE
17977371,11/22/2020,0,H - HISPANIC,1 - MALE
17977371,11/22/2020,0,W - WHITE,2 - FEMALE
17977371,11/22/2020,0,W - WHITE,1 - MALE
17977373,11/22/2020,0,H - HISPANIC,1 - MALE
17977373,11/22/2020,0,H - HISPANIC,2 - FEMALE
17979621,11/22/2020,0,H - HISPANIC,1 - MALE
17976682,11/23/2020,0,H - HISPANIC,1 - MALE
17976682,11/23/2020,0,H - HISPANIC,1 - MALE
17977407,11/23/2020,0,W - WHITE,1 - MALE
18010971,11/23/2020,0,H - HISPANIC,1 - MALE
18010971,11/23/2020,0,H - HISPANIC,2 - FEMALE
18032952,11/23/2020,0,H - HISPANIC,2 - FEMALE
17992973,11/24/2020,0,H - HISPANIC,1 - MALE
17986823,11/25/2020,0,H - HISPANIC,1 - MALE
17986823,11/25/2020,0,H - HISPANIC,1 - MALE
17987160,11/25/2020,0,W - WHITE,1 - MALE
18014013,11/25/2020,0,W - WHITE,2 - FEMALE
18014013,11/25/2020,0,A - ASIAN,2 - FEMALE
18014013,11/25/2020,0,A - ASIAN,2 - FEMALE
18014013,11/25/2020,0,A - ASIAN,2 - FEMALE
18014014,11/25/2020,0,B - BLACK,1 - MALE
17987172,11/26/2020,0,H - HISPANIC,2 - FEMALE
17987172,11/26/2020,0,B - BLACK,2 - FEMALE
17987172,11/26/2020,0,B - BLACK,2 - FEMALE
17987172,11/26/2020,0,B - BLACK,1 - MALE
17987181,11/26/2020,0,H - HISPANIC,2 - FEMALE
17987181,11/26/2020,0,H - HISPANIC,2 - FEMALE
17987463,11/26/2020,0,H - HISPANIC,1 - MALE
17987463,11/26/2020,0,H - HISPANIC,2 - FEMALE
18012438,11/26/2020,0,W - WHITE,1 - MALE
17981972,11/27/2020,0,H - HISPANIC,1 - MALE
17981972,11/27/2020,0,W - WHITE,1 - MALE
17981972,11/27/2020,0,98 - OTHER,1 - MALE
17981972,11/27/2020,0,No Data,2 - FEMALE
17981972,11/27/2020,0,No Data,2 - FEMALE
17987464,11/27/2020,0,99 - UNKNOWN,1 - MALE
17987467,11/27/2020,0,99 - UNKNOWN,99 - UNKNOWN
17987487,11/27/2020,0,B - BLACK,2 - FEMALE
17987566,11/27/2020,0,H - HISPANIC,1 - MALE
17987566,11/27/2020,0,H - HISPANIC,1 - MALE
17987566,11/27/2020,0,H - HISPANIC,2 - FEMALE
17987568,11/27/2020,0,B - BLACK,1 - MALE
17987576,11/28/2020,0,B - BLACK,1 - MALE
17987576,11/28/2020,0,H - HISPANIC,1 - MALE
17987576,11/28/2020,0,B - BLACK,1 - MALE
17987576,11/28/2020,0,B - BLACK,1 - MALE
17987691,11/28/2020,0,H - HISPANIC,1 - MALE
17987694,11/29/2020,0,H - HISPANIC,2 - FEMALE
17987696,11/29/2020,0,H - HISPANIC,1 - MALE
17987698,11/29/2020,0,H - HISPANIC,1 - MALE
17998057,11/29/2020,0,H - HISPANIC,1 - MALE
17988861,11/30/2020,0,H - HISPANIC,1 - MALE
17988861,11/30/2020,0,H - HISPANIC,1 - MALE
17988880,11/30/2020,0,W - WHITE,1 - MALE
17990074,12/1/2020,1,H - HISPANIC,1 - MALE
17990074,12/1/2020,0,B - BLACK,1 - MALE
17990074,12/1/2020,0,H - HISPANIC,1 - MALE
17990074,12/1/2020,0,W - WHITE,1 - MALE
17990074,12/1/2020,0,W - WHITE,1 - MALE
17992016,12/1/2020,0,H - HISPANIC,1 - MALE
17992016,12/1/2020,0,H - HISPANIC,1 - MALE
17990077,12/2/2020,0,W - WHITE,2 - FEMALE
17990533,12/2/2020,0,H - HISPANIC,1 - MALE
17990533,12/2/2020,0,H - HISPANIC,2 - FEMALE
17991615,12/2/2020,0,H - HISPANIC,2 - FEMALE
17992053,12/2/2020,0,W - WHITE,1 - MALE
17992053,12/2/2020,0,W - WHITE,2 - FEMALE
17992053,12/2/2020,0,H - HISPANIC,2 - FEMALE
17992053,12/2/2020,0,A - ASIAN,1 - MALE
17992054,12/2/2020,0,A - ASIAN,1 - MALE
17992116,12/3/2020,0,B - BLACK,2 - FEMALE
17992117,12/3/2020,0,W - WHITE,2 - FEMALE
17993914,12/3/2020,0,H - HISPANIC,1 - MALE
18004596,12/3/2020,0,H - HISPANIC,2 - FEMALE
18004596,12/3/2020,0,99 - UNKNOWN,2 - FEMALE
17994212,12/4/2020,0,W - WHITE,1 - MALE
17994212,12/4/2020,0,W - WHITE,2 - FEMALE
17998155,12/4/2020,0,W - WHITE,1 - MALE
17998155,12/4/2020,0,B - BLACK,1 - MALE
17998157,12/4/2020,0,H - HISPANIC,1 - MALE
17998157,12/4/2020,1,B - BLACK,1 - MALE
17998158,12/4/2020,0,H - HISPANIC,2 - FEMALE
17998158,12/4/2020,0,H - HISPANIC,1 - MALE
17998159,12/4/2020,0,W - WHITE,1 - MALE
18004598,12/4/2020,0,H - HISPANIC,1 - MALE
18004598,12/4/2020,0,98 - OTHER,2 - FEMALE
18004599,12/4/2020,0,W - WHITE,2 - FEMALE
18004599,12/4/2020,0,98 - OTHER,2 - FEMALE
18004599,12/4/2020,0,B - BLACK,1 - MALE
18004599,12/4/2020,0,H - HISPANIC,1 - MALE
18012873,12/4/2020,0,B - BLACK,1 - MALE
18012873,12/4/2020,0,99 - UNKNOWN,99 - UNKNOWN
17998171,12/5/2020,0,H - HISPANIC,1 - MALE
17998225,12/5/2020,0,W - WHITE,1 - MALE
17998226,12/5/2020,0,H - HISPANIC,1 - MALE
17998226,12/5/2020,0,H - HISPANIC,1 - MALE
17998226,12/5/2020,0,H - HISPANIC,2 - FEMALE
17998226,12/5/2020,0,H - HISPANIC,2 - FEMALE
18004806,12/5/2020,0,99 - UNKNOWN,1 - MALE
17998291,12/6/2020,0,H - HISPANIC,1 - MALE
17998291,12/6/2020,0,H - HISPANIC,2 - FEMALE
17998296,12/6/2020,0,H - HISPANIC,1 - MALE
17998296,12/6/2020,0,W - WHITE,1 - MALE
17998338,12/6/2020,0,H - HISPANIC,1 - MALE
17998340,12/6/2020,0,W - WHITE,1 - MALE
17998340,12/6/2020,0,W - WHITE,1 - MALE
17998340,12/6/2020,0,W - WHITE,2 - FEMALE
17998345,12/6/2020,0,H - HISPANIC,2 - FEMALE
17998346,12/6/2020,0,H - HISPANIC,2 - FEMALE
18001966,12/6/2020,0,H - HISPANIC,1 - MALE
18001966,12/6/2020,0,H - HISPANIC,1 - MALE
18001966,12/6/2020,0,H - HISPANIC,2 - FEMALE
18001966,12/6/2020,0,W - WHITE,1 - MALE
17998358,12/7/2020,0,H - HISPANIC,1 - MALE
17999865,12/7/2020,0,98 - OTHER,1 - MALE
17999865,12/7/2020,0,99 - UNKNOWN,1 - MALE
18001988,12/8/2020,0,W - WHITE,1 - MALE
18021275,12/8/2020,0,W - WHITE,1 - MALE
18021275,12/8/2020,0,W - WHITE,2 - FEMALE
18004602,12/9/2020,0,H - HISPANIC,2 - FEMALE
18004602,12/9/2020,0,H - HISPANIC,1 - MALE
18004602,12/9/2020,0,B - BLACK,1 - MALE
18004602,12/9/2020,0,B - BLACK,1 - MALE
18004819,12/9/2020,0,H - HISPANIC,2 - FEMALE
18004819,12/9/2020,0,H - HISPANIC,1 - MALE
18004819,12/9/2020,0,W - WHITE,1 - MALE
18004821,12/9/2020,0,W - WHITE,1 - MALE
18021278,12/10/2020,0,W - WHITE,2 - FEMALE
18011048,12/11/2020,0,W - WHITE,1 - MALE
18031608,12/11/2020,0,H - HISPANIC,2 - FEMALE
18011055,12/12/2020,0,H - HISPANIC,1 - MALE
18011056,12/12/2020,0,H - HISPANIC,1 - MALE
18011057,12/12/2020,0,H - HISPANIC,1 - MALE
18011057,12/12/2020,0,W - WHITE,1 - MALE
18011060,12/12/2020,0,H - HISPANIC,1 - MALE
18011127,12/12/2020,0,B - BLACK,2 - FEMALE
18011129,12/12/2020,0,H - HISPANIC,1 - MALE
18011129,12/12/2020,0,H - HISPANIC,1 - MALE
18011129,12/12/2020,0,H - HISPANIC,1 - MALE
18011129,12/12/2020,0,H - HISPANIC,1 - MALE
18011129,12/12/2020,0,H - HISPANIC,2 - FEMALE
18011129,12/12/2020,0,H - HISPANIC,1 - MALE
18011129,12/12/2020,0,H - HISPANIC,2 - FEMALE
18011131,12/12/2020,0,H - HISPANIC,1 - MALE
18011131,12/12/2020,0,H - HISPANIC,1 - MALE
18011131,12/12/2020,0,H - HISPANIC,2 - FEMALE
18011135,12/12/2020,0,H - HISPANIC,1 - MALE
18011135,12/12/2020,0,H - HISPANIC,2 - FEMALE
18011135,12/12/2020,0,H - HISPANIC,1 - MALE
18011135,12/12/2020,0,H - HISPANIC,2 - FEMALE
18031610,12/12/2020,0,B - BLACK,1 - MALE
18082469,12/12/2020,0,H - HISPANIC,2 - FEMALE
18082469,12/12/2020,0,H - HISPANIC,1 - MALE
18011169,12/13/2020,0,W - WHITE,2 - FEMALE
18011169,12/13/2020,0,W - WHITE,1 - MALE
18011171,12/13/2020,0,H - HISPANIC,1 - MALE
18011171,12/13/2020,0,H - HISPANIC,1 - MALE
18011180,12/13/2020,0,H - HISPANIC,1 - MALE
18011180,12/13/2020,0,H - HISPANIC,1 - MALE
18011180,12/13/2020,0,H - HISPANIC,1 - MALE
18011180,12/13/2020,0,H - HISPANIC,1 - MALE
18011182,12/13/2020,0,B - BLACK,2 - FEMALE
18011182,12/13/2020,0,B - BLACK,2 - FEMALE
18011182,12/13/2020,0,B - BLACK,1 - MALE
18011182,12/13/2020,0,B - BLACK,2 - FEMALE
18011182,12/13/2020,0,W - WHITE,1 - MALE
18011182,12/13/2020,0,W - WHITE,2 - FEMALE
18011182,12/13/2020,0,W - WHITE,2 - FEMALE
18011182,12/13/2020,0,W - WHITE,1 - MALE
18011187,12/13/2020,0,99 - UNKNOWN,99 - UNKNOWN
18011194,12/13/2020,0,W - WHITE,2 - FEMALE
18011194,12/13/2020,0,A - ASIAN,1 - MALE
18011194,12/13/2020,0,B - BLACK,1 - MALE
18042109,12/13/2020,2,H - HISPANIC,1 - MALE
18042109,12/13/2020,2,H - HISPANIC,1 - MALE
18012462,12/14/2020,0,B - BLACK,1 - MALE
18012462,12/14/2020,0,W - WHITE,1 - MALE
18014028,12/14/2020,0,99 - UNKNOWN,1 - MALE
18014067,12/15/2020,0,H - HISPANIC,2 - FEMALE
18014067,12/15/2020,0,H - HISPANIC,1 - MALE
18014067,12/15/2020,0,H - HISPANIC,2 - FEMALE
18021282,12/15/2020,0,W - WHITE,1 - MALE
18021282,12/15/2020,0,W - WHITE,1 - MALE
18021425,12/16/2020,0,H - HISPANIC,1 - MALE
18021202,12/17/2020,0,H - HISPANIC,1 - MALE
18021202,12/17/2020,0,W - WHITE,2 - FEMALE
18021429,12/17/2020,0,B - BLACK,1 - MALE
18021429,12/17/2020,0,B - BLACK,1 - MALE
18021777,12/17/2020,0,W - WHITE,2 - FEMALE
18021777,12/17/2020,0,W - WHITE,1 - MALE
18021777,12/17/2020,0,W - WHITE,1 - MALE
18021778,12/17/2020,0,H - HISPANIC,1 - MALE
18021778,12/17/2020,0,W - WHITE,1 - MALE
18022686,12/17/2020,0,H - HISPANIC,1 - MALE
18022686,12/17/2020,0,W - WHITE,1 - MALE
18019728,12/18/2020,0,H - HISPANIC,1 - MALE
18019728,12/18/2020,0,H - HISPANIC,1 - MALE
18019728,12/18/2020,0,H - HISPANIC,1 - MALE
18021784,12/18/2020,0,B - BLACK,1 - MALE
18021849,12/18/2020,0,W - WHITE,1 - MALE
18021849,12/18/2020,0,W - WHITE,2 - FEMALE
18021849,12/18/2020,0,W - WHITE,1 - MALE
18021851,12/18/2020,0,H - HISPANIC,2 - FEMALE
18021851,12/18/2020,0,W - WHITE,2 - FEMALE
18021860,12/18/2020,0,W - WHITE,2 - FEMALE
18021860,12/18/2020,0,W - WHITE,2 - FEMALE
18021860,12/18/2020,0,B - BLACK,2 - FEMALE
18021863,12/18/2020,0,W - WHITE,1 - MALE
18021866,12/18/2020,0,H - HISPANIC,2 - FEMALE
18021866,12/18/2020,0,H - HISPANIC,2 - FEMALE
18021866,12/18/2020,0,H - HISPANIC,2 - FEMALE
18021866,12/18/2020,0,H - HISPANIC,1 - MALE
18021866,12/18/2020,1,W - WHITE,1 - MALE
18031931,12/18/2020,0,B - BLACK,1 - MALE
18031931,12/18/2020,0,W - WHITE,1 - MALE
18033815,12/18/2020,0,W - WHITE,1 - MALE
18021915,12/19/2020,0,H - HISPANIC,1 - MALE
18021918,12/19/2020,0,H - HISPANIC,1 - MALE
18021918,12/19/2020,0,W - WHITE,1 - MALE
18021992,12/19/2020,0,W - WHITE,2 - FEMALE
18021995,12/19/2020,0,H - HISPANIC,1 - MALE
18021995,12/19/2020,0,H - HISPANIC,2 - FEMALE
18021995,12/19/2020,0,H - HISPANIC,2 - FEMALE
18021995,12/19/2020,0,H - HISPANIC,1 - MALE
18021995,12/19/2020,0,H - HISPANIC,1 - MALE
18022295,12/19/2020,0,H - HISPANIC,2 - FEMALE
18022295,12/19/2020,0,H - HISPANIC,1 - MALE
18022295,12/19/2020,0,H - HISPANIC,2 - FEMALE
18022295,12/19/2020,0,H - HISPANIC,2 - FEMALE
18031933,12/19/2020,0,99 - UNKNOWN,99 - UNKNOWN
18064618,12/19/2020,0,H - HISPANIC,1 - MALE
18064618,12/19/2020,0,B - BLACK,1 - MALE
18022012,12/20/2020,0,H - HISPANIC,1 - MALE
18022012,12/20/2020,0,H - HISPANIC,1 - MALE
18023801,12/20/2020,0,H - HISPANIC,1 - MALE
18023801,12/20/2020,0,H - HISPANIC,2 - FEMALE
18031937,12/20/2020,0,B - BLACK,1 - MALE
18031937,12/20/2020,0,H - HISPANIC,2 - FEMALE
18031937,12/20/2020,0,H - HISPANIC,2 - FEMALE
18022088,12/21/2020,0,H - HISPANIC,1 - MALE
18022090,12/21/2020,0,99 - UNKNOWN,99 - UNKNOWN
18022091,12/21/2020,0,W - WHITE,1 - MALE
18022091,12/21/2020,0,W - WHITE,1 - MALE
18022091,12/21/2020,0,H - HISPANIC,1 - MALE
18023811,12/21/2020,0,H - HISPANIC,1 - MALE
18023811,12/21/2020,0,B - BLACK,1 - MALE
18023811,12/21/2020,0,B - BLACK,1 - MALE
18031938,12/21/2020,0,W - WHITE,1 - MALE
18031938,12/21/2020,0,B - BLACK,1 - MALE
18054645,12/21/2020,0,H - HISPANIC,1 - MALE
18025675,12/22/2020,0,A - ASIAN,2 - FEMALE
18025675,12/22/2020,0,W - WHITE,2 - FEMALE
18045552,12/22/2020,0,H - HISPANIC,1 - MALE
18031966,12/23/2020,0,A - ASIAN,1 - MALE
18031966,12/23/2020,0,H - HISPANIC,2 - FEMALE
18032226,12/23/2020,0,H - HISPANIC,1 - MALE
18032226,12/23/2020,0,H - HISPANIC,1 - MALE
18032226,12/23/2020,0,B - BLACK,1 - MALE
18032232,12/23/2020,0,W - WHITE,1 - MALE
18032233,12/23/2020,0,H - HISPANIC,1 - MALE
18049979,12/23/2020,0,No Data,1 - MALE
18049979,12/23/2020,0,H - HISPANIC,2 - FEMALE
18032489,12/24/2020,0,H - HISPANIC,1 - MALE
18032489,12/24/2020,0,H - HISPANIC,2 - FEMALE
18032519,12/24/2020,0,W - WHITE,1 - MALE
18032519,12/24/2020,0,B - BLACK,1 - MALE
18032711,12/24/2020,0,H - HISPANIC,1 - MALE
18032711,12/24/2020,0,B - BLACK,2 - FEMALE
18032711,12/24/2020,0,No Data,1 - MALE
18032715,12/24/2020,0,H - HISPANIC,1 - MALE
18032716,12/24/2020,0,H - HISPANIC,1 - MALE
18032731,12/25/2020,0,B - BLACK,1 - MALE
18032731,12/25/2020,0,W - WHITE,2 - FEMALE
18032732,12/25/2020,0,W - WHITE,2 - FEMALE
18032733,12/25/2020,0,B - BLACK,1 - MALE
18032735,12/25/2020,0,H - HISPANIC,1 - MALE
18049980,12/25/2020,0,H - HISPANIC,2 - FEMALE
18049980,12/25/2020,0,H - HISPANIC,1 - MALE
18049980,12/25/2020,0,98 - OTHER,99 - UNKNOWN
18033076,12/26/2020,0,B - BLACK,1 - MALE
18033076,12/26/2020,0,H - HISPANIC,1 - MALE
18033077,12/26/2020,0,H - HISPANIC,1 - MALE
18033077,12/26/2020,0,I - AMER. INDIAN/ALASKAN NATIVE,2 - FEMALE
18033077,12/26/2020,0,H - HISPANIC,1 - MALE
18033077,12/26/2020,0,W - WHITE,2 - FEMALE
18033078,12/26/2020,0,I - AMER. INDIAN/ALASKAN NATIVE,1 - MALE
18033097,12/26/2020,0,W - WHITE,2 - FEMALE
18033105,12/27/2020,0,H - HISPANIC,1 - MALE
18033105,12/27/2020,0,H - HISPANIC,1 - MALE
18033107,12/27/2020,0,B - BLACK,1 - MALE
18033114,12/27/2020,0,H - HISPANIC,2 - FEMALE
18033211,12/27/2020,0,99 - UNKNOWN,99 - UNKNOWN
18033221,12/27/2020,0,H - HISPANIC,1 - MALE
18033221,12/27/2020,0,H - HISPANIC,1 - MALE
18033221,12/27/2020,0,H - HISPANIC,1 - MALE
18033221,12/27/2020,0,H - HISPANIC,2 - FEMALE
18033221,12/27/2020,0,H - HISPANIC,1 - MALE
18033222,12/27/2020,0,H - HISPANIC,1 - MALE
18033223,12/27/2020,0,H - HISPANIC,1 - MALE
18033223,12/27/2020,0,H - HISPANIC,2 - FEMALE
18033227,12/27/2020,0,W - WHITE,2 - FEMALE
18045331,12/27/2020,0,H - HISPANIC,1 - MALE
18066507,12/27/2020,0,H - HISPANIC,1 - MALE
18033228,12/28/2020,0,W - WHITE,2 - FEMALE
18033847,12/29/2020,0,H - HISPANIC,2 - FEMALE
18037787,12/31/2020,0,W - WHITE,2 - FEMALE
